    1
 12-OCT-90 15:55:51  REGINOJUAN  Ho2BaNiO5 SLOW HEATING
  1  11039    11040
     1572452.     600.   10.010  -69.110    0.000    0.000    0.000    0.000    0.200    1.400    1.488    1.422
 400 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 CALIBRATED WITH VANA NUMORS :  9502 TO  9515
 1    8539 1    8539 1    8150 1    7823 1    7916 1    7773 1    7739 1    7601 1    7493 1    7436
 1    7568 1    7606 1    7602 1    7458 1    7655 1    7315 1    7570 1    7607 1    8248 1    8085
 1    7440 1    7503 1    7380 1    7147 1    7106 1    7138 1    7166 1    7145 1    7298 1    7180
 1    7248 1    7402 1    7444 1    7063 1    7044 1    7109 1    7123 1    7235 1    7100 1    7238
 1    7162 1    7144 1    7593 1    8091 1    7776 1    7437 1    7702 1    8161 1    8046 1    8353
 1   16388 1   67488 1  139530 1  121676 1   39041 1    9776 1    8165 1    7647 1    7463 1    7721
 1    7309 1    7054 1    6935 1    6967 1    7005 1    6915 1    6798 1    6933 1    6731 1    6925
 1    7080 1    6987 1    6802 1    7037 1    6911 1    7041 1    7059 1    6934 1    7055 1    7133
 1    7279 1    7095 1    7243 1    7368 1    7584 1    7801 1   16862 1   58641 1   89631 1   51862
 1   13064 1    9471 1   21589 1   47118 1   45192 1   18004 1    8061 1    7339 1    7262 1    7211
 1    7086 1    7016 1    7370 1    7345 1    7121 1    7217 1    7026 1    7051 1    7222 1    7086
 1    7454 1    7432 1    8460 1   23950 1   68083 1   78128 1   31169 1    9367 1    7848 1    7743
 1    7726 1    7627 1    7369 1    6953 1    6894 1    7105 1    7044 1    7066 1    7005 1    7099
 1    7105 1    7172 1    7401 1    7572 1    7628 1    7719 1    7980 1   11777 1   52521 1  144501
 1  135895 1   43387 1   10247 1    8351 1    7735 1    7458 1    7572 1    8039 1    7461 1    7211
 1    6990 1    6934 1    7108 1    7020 1    6715 1    7026 1    7418 1    9713 1   12219 1   10465
 1    7270 1    6890 1    6817 1    6574 1    6626 1    6776 1    6830 1    6789 1    6667 1    6853
 1    6885 1    6765 1    6912 1    6899 1    6816 1    6835 1    6512 1    6760 1    7058 1    7523
 1    6709 1    6921 1    7323 1    7457 1    6946 1    6939 1    7834 1    9379 1    9363 1    7658
 1    6953 1    6745 1    6859 1    7231 1    8113 1    8615 1    7686 1    7010 1    7072 1    6956
 1    7026 1    8048 1   11925 1   14856 1   11485 1    7668 1    7033 1    7041 1    6971 1    7081
 1    8293 1   11409 1   12520 1    9739 1    7548 1    7721 1    8801 1    8817 1    7808 1    7215
 1    7216 1    7363 1   10491 1   27052 1   52235 1   47013 1   21655 1    9011 1    7517 1    7350
 1    7447 1    8072 1   14884 1   33043 1   42827 1   30243 1   22205 1   24996 1   21073 1   11815
 1    7733 1    7311 1    7190 1    7270 1    7745 1    9897 1   13479 1   13786 1   12162 1   21179
 1   43189 1   49776 1   31118 1   14663 1   15175 1   20306 1   18242 1   11996 1    7719 1    7303
 1    7204 1    7044 1    6991 1    6983 1    7053 1    6871 1    6994 1    7189 1    7360 1    9266
 1   16696 1   23994 1   22718 1   14781 1    8756 1    7332 1    7104 1    6994 1    7084 1    6876
 1    7519 1    7021 1    7043 1    7559 1    9964 1   15444 1   19186 1   16867 1   11653 1    8316
 1    7670 1    8086 1   10091 1   16768 1   23846 1   24164 1   17579 1   10683 1    8321 1   12642
 1   22998 1   41219 1   43143 1   30390 1   15583 1    8658 1    7412 1    7257 1    7456 1    7539
 1    7976 1    7973 1    7837 1    7876 1    8011 1    8181 1    8374 1    8576 1   12506 1   18486
 1   22389 1   20785 1   15594 1   10965 1    9339 1    9374 1   12349 1   18913 1   24249 1   23923
 1   18460 1   11939 1    8364 1    7362 1    7354 1    7570 1    9888 1   18775 1   33401 1   41340
 1   41837 1   30367 1   17854 1    9702 1    8718 1   11294 1   14454 1   16053 1   14378 1   11426
 1    9601 1   13208 1   24410 1   37228 1   43747 1   39406 1   29903 1   20542 1   15127 1   12377
 1   10170 1    8366 1    7247 1    6937 1    6993 1    6984 1    7066 1    7014 1    8651 1   13933
 1   27403 1   44130 1   56720 1   60428 1   53600 1   41716 1   28303 1   18560 1   13213 1   11011
 1    8068 1   12225 1   12889 1   13225 1   15720 1   18793 1   20987 1   21296 1   18057 1   13746
 1    9928 1    7945 1    8593 1   11746 1   16592 1   20854 1   22476 1   20185 1   15969 1   15969
     -1000
    -10000
